"Plot Title: MM2SM"
"#","Date Time, GMT-07:00","Water Content, m³/m³ (LGR S/N: 20645949, SEN S/N: 20683999, LBL: 10 cm)","Water Content, m³/m³ (LGR S/N: 20645949, SEN S/N: 20684001, LBL: 30 cm)","Water Content, m³/m³ (LGR S/N: 20645949, SEN S/N: 20684008, LBL: 75)"
427,09/18/21 01:30:01 PM,0.0869,0.2035,0.2546
428,09/18/21 02:00:01 PM,0.0875,0.2035,0.2546
429,09/18/21 02:30:01 PM,0.0875,0.2029,0.2546
430,09/18/21 03:00:01 PM,0.0875,0.2035,0.2542
431,09/18/21 03:30:01 PM,0.0875,0.2035,0.2546
432,09/18/21 04:00:01 PM,0.0869,0.2038,0.2546
433,09/18/21 04:30:01 PM,0.0869,0.2038,0.2542
434,09/18/21 05:00:01 PM,0.0863,0.2038,0.2546
435,09/18/21 05:30:01 PM,0.0863,0.2038,0.2546
436,09/18/21 06:00:01 PM,0.0863,0.2038,0.2542
437,09/18/21 06:30:01 PM,0.0863,0.2038,0.2546
438,09/18/21 07:00:01 PM,0.0857,0.2038,0.2542
439,09/18/21 07:30:01 PM,0.0857,0.2038,0.2546
440,09/18/21 08:00:01 PM,0.0857,0.2043,0.2542
441,09/18/21 08:30:01 PM,0.0850,0.2043,0.2546
442,09/18/21 09:00:01 PM,0.0850,0.2038,0.2542
443,09/18/21 09:30:01 PM,0.0850,0.2038,0.2542
444,09/18/21 10:00:01 PM,0.0850,0.2043,0.2546
445,09/18/21 10:30:01 PM,0.0844,0.2038,0.2542
446,09/18/21 11:00:01 PM,0.0844,0.2038,0.2542
447,09/18/21 11:30:01 PM,0.0844,0.2038,0.2542
448,09/19/21 12:00:01 AM,0.0841,0.2038,0.2542
449,09/19/21 12:30:01 AM,0.0841,0.2038,0.2542
450,09/19/21 01:00:01 AM,0.0835,0.2038,0.2546
451,09/19/21 01:30:01 AM,0.0841,0.2038,0.2546
452,09/19/21 02:00:01 AM,0.0835,0.2038,0.2546
453,09/19/21 02:30:01 AM,0.0835,0.2038,0.2542
454,09/19/21 03:00:01 AM,0.0835,0.2038,0.2542
455,09/19/21 03:30:01 AM,0.0829,0.2038,0.2542
456,09/19/21 04:00:01 AM,0.0829,0.2038,0.2542
457,09/19/21 04:30:01 AM,0.0829,0.2038,0.2542
458,09/19/21 05:00:01 AM,0.0829,0.2038,0.2542
459,09/19/21 05:30:01 AM,0.0829,0.2038,0.2542
460,09/19/21 06:00:01 AM,0.0829,0.2038,0.2542
461,09/19/21 06:30:01 AM,0.0829,0.2038,0.2542
462,09/19/21 07:00:01 AM,0.0829,0.2038,0.2542
463,09/19/21 07:30:01 AM,0.0829,0.2038,0.2542
464,09/19/21 08:00:01 AM,0.0829,0.2038,0.2542
465,09/19/21 08:30:01 AM,0.0829,0.2038,0.2542
466,09/19/21 09:00:01 AM,0.0829,0.2038,0.2542
467,09/19/21 09:30:01 AM,0.0829,0.2038,0.2546
468,09/19/21 10:00:01 AM,0.0835,0.2038,0.2546
469,09/19/21 10:30:01 AM,0.0841,0.2038,0.2546
470,09/19/21 11:00:01 AM,0.0841,0.2038,0.2546
471,09/19/21 11:30:01 AM,0.0844,0.2038,0.2546
472,09/19/21 12:00:01 PM,0.0850,0.2038,0.2546
473,09/19/21 12:30:01 PM,0.0857,0.2038,0.2546
474,09/19/21 01:00:01 PM,0.0863,0.2038,0.2546
475,09/19/21 01:30:01 PM,0.0869,0.2038,0.2546
476,09/19/21 02:00:01 PM,0.0869,0.2038,0.2546
477,09/19/21 02:30:01 PM,0.0881,0.2038,0.2546
478,09/19/21 03:00:01 PM,0.0887,0.2038,0.2546
479,09/19/21 03:30:01 PM,0.0893,0.2038,0.2546
480,09/19/21 04:00:01 PM,0.0893,0.2038,0.2546
481,09/19/21 04:30:01 PM,0.0896,0.2038,0.2546
482,09/19/21 05:00:01 PM,0.0902,0.2038,0.2546
483,09/19/21 05:30:01 PM,0.0902,0.2038,0.2546
484,09/19/21 06:00:01 PM,0.0902,0.2038,0.2546
485,09/19/21 06:30:01 PM,0.0896,0.2038,0.2542
486,09/19/21 07:00:01 PM,0.0896,0.2038,0.2542
487,09/19/21 07:30:01 PM,0.0893,0.2038,0.2542
488,09/19/21 08:00:01 PM,0.0887,0.2038,0.2542
489,09/19/21 08:30:01 PM,0.0881,0.2038,0.2542
490,09/19/21 09:00:01 PM,0.0881,0.2038,0.2542
491,09/19/21 09:30:01 PM,0.0875,0.2038,0.2542
492,09/19/21 10:00:01 PM,0.0875,0.2038,0.2542
493,09/19/21 10:30:01 PM,0.0875,0.2038,0.2542
494,09/19/21 11:00:01 PM,0.0869,0.2038,0.2542
495,09/19/21 11:30:01 PM,0.0869,0.2038,0.2542
496,09/20/21 12:00:01 AM,0.0863,0.2038,0.2542
497,09/20/21 12:30:01 AM,0.0863,0.2035,0.2542
498,09/20/21 01:00:01 AM,0.0863,0.2038,0.2542
499,09/20/21 01:30:01 AM,0.0863,0.2038,0.2542
500,09/20/21 02:00:01 AM,0.0857,0.2035,0.2542
501,09/20/21 02:30:01 AM,0.0857,0.2035,0.2542
502,09/20/21 03:00:01 AM,0.0857,0.2035,0.2542
503,09/20/21 03:30:01 AM,0.0857,0.2038,0.2542
504,09/20/21 04:00:01 AM,0.0857,0.2035,0.2542
505,09/20/21 04:30:01 AM,0.0857,0.2035,0.2542
506,09/20/21 05:00:01 AM,0.0857,0.2035,0.2542
507,09/20/21 05:30:01 AM,0.0850,0.2035,0.2542
508,09/20/21 06:00:01 AM,0.0850,0.2035,0.2542
509,09/20/21 06:30:01 AM,0.0850,0.2035,0.2542
510,09/20/21 07:00:01 AM,0.0850,0.2035,0.2542
511,09/20/21 07:30:01 AM,0.0850,0.2035,0.2542
512,09/20/21 08:00:01 AM,0.0850,0.2035,0.2542
513,09/20/21 08:30:01 AM,0.0857,0.2035,0.2542
514,09/20/21 09:00:01 AM,0.0857,0.2035,0.2542
515,09/20/21 09:30:01 AM,0.0863,0.2035,0.2546
516,09/20/21 10:00:01 AM,0.0863,0.2035,0.2542
517,09/20/21 10:30:01 AM,0.0869,0.2035,0.2546
518,09/20/21 11:00:01 AM,0.0875,0.2035,0.2546
519,09/20/21 11:30:01 AM,0.0881,0.2035,0.2546
520,09/20/21 12:00:01 PM,0.0887,0.2035,0.2546
521,09/20/21 12:30:01 PM,0.0896,0.2035,0.2546
522,09/20/21 01:00:01 PM,0.0908,0.2035,0.2546
523,09/20/21 01:30:01 PM,0.0914,0.2038,0.2546
524,09/20/21 02:00:01 PM,0.0920,0.2035,0.2546
525,09/20/21 02:30:01 PM,0.0932,0.2035,0.2546
526,09/20/21 03:00:01 PM,0.0937,0.2035,0.2546
527,09/20/21 03:30:01 PM,0.0943,0.2038,0.2550
528,09/20/21 04:00:01 PM,0.0949,0.2035,0.2546
529,09/20/21 04:30:01 PM,0.0955,0.2038,0.2546
530,09/20/21 05:00:01 PM,0.0955,0.2038,0.2546
531,09/20/21 05:30:01 PM,0.0955,0.2038,0.2546
532,09/20/21 06:00:01 PM,0.0955,0.2038,0.2546
533,09/20/21 06:30:01 PM,0.0955,0.2038,0.2542
534,09/20/21 07:00:01 PM,0.0949,0.2038,0.2542
535,09/20/21 07:30:01 PM,0.0949,0.2038,0.2542
536,09/20/21 08:00:01 PM,0.0943,0.2038,0.2542
537,09/20/21 08:30:01 PM,0.0943,0.2038,0.2542
538,09/20/21 09:00:01 PM,0.0937,0.2038,0.2542
539,09/20/21 09:30:01 PM,0.0932,0.2038,0.2542
540,09/20/21 10:00:01 PM,0.0932,0.2038,0.2542
541,09/20/21 10:30:01 PM,0.0926,0.2035,0.2542
542,09/20/21 11:00:01 PM,0.0926,0.2038,0.2542
543,09/20/21 11:30:01 PM,0.0926,0.2038,0.2542
544,09/21/21 12:00:01 AM,0.0920,0.2038,0.2542
545,09/21/21 12:30:01 AM,0.0920,0.2038,0.2542
546,09/21/21 01:00:01 AM,0.0914,0.2035,0.2542
547,09/21/21 01:30:01 AM,0.0914,0.2038,0.2542
548,09/21/21 02:00:01 AM,0.0914,0.2038,0.2542
549,09/21/21 02:30:01 AM,0.0914,0.2038,0.2542
550,09/21/21 03:00:01 AM,0.0908,0.2035,0.2542
551,09/21/21 03:30:01 AM,0.0908,0.2035,0.2542
552,09/21/21 04:00:01 AM,0.0908,0.2035,0.2542
553,09/21/21 04:30:01 AM,0.0902,0.2035,0.2542
554,09/21/21 05:00:01 AM,0.0902,0.2035,0.2538
555,09/21/21 05:30:01 AM,0.0902,0.2035,0.2542
556,09/21/21 06:00:01 AM,0.0902,0.2035,0.2538
557,09/21/21 06:30:01 AM,0.0896,0.2035,0.2538
558,09/21/21 07:00:01 AM,0.0896,0.2035,0.2538
559,09/21/21 07:30:01 AM,0.0896,0.2035,0.2542
560,09/21/21 08:00:01 AM,0.0896,0.2035,0.2542
561,09/21/21 08:30:01 AM,0.0902,0.2035,0.2542
562,09/21/21 09:00:01 AM,0.0902,0.2035,0.2542
563,09/21/21 09:30:01 AM,0.0902,0.2035,0.2542
564,09/21/21 10:00:01 AM,0.0908,0.2035,0.2542
565,09/21/21 10:30:01 AM,0.0914,0.2035,0.2542
566,09/21/21 11:00:01 AM,0.0926,0.2035,0.2546
567,09/21/21 11:30:01 AM,0.0932,0.2038,0.2546
568,09/21/21 12:00:01 PM,0.0943,0.2035,0.2546
569,09/21/21 12:30:01 PM,0.0955,0.2038,0.2546
570,09/21/21 01:00:01 PM,0.0961,0.2035,0.2546
571,09/21/21 01:30:01 PM,0.0969,0.2038,0.2546
572,09/21/21 02:00:01 PM,0.0981,0.2038,0.2546
573,09/21/21 02:30:01 PM,0.0986,0.2035,0.2546
574,09/21/21 03:00:01 PM,0.0998,0.2038,0.2550
575,09/21/21 03:30:01 PM,0.1003,0.2038,0.2550
576,09/21/21 04:00:01 PM,0.1009,0.2038,0.2550
577,09/21/21 04:30:01 PM,0.1020,0.2038,0.2550
578,09/21/21 05:00:01 PM,0.1020,0.2038,0.2550
579,09/21/21 05:30:01 PM,0.1020,0.2038,0.2550
580,09/21/21 06:00:01 PM,0.1020,0.2038,0.2542
581,09/21/21 06:30:01 PM,0.1020,0.2038,0.2546
582,09/21/21 07:00:01 PM,0.1014,0.2038,0.2542
583,09/21/21 07:30:01 PM,0.1014,0.2038,0.2542
584,09/21/21 08:00:01 PM,0.1009,0.2038,0.2542
585,09/21/21 08:30:01 PM,0.1003,0.2038,0.2542
586,09/21/21 09:00:01 PM,0.0998,0.2038,0.2542
587,09/21/21 09:30:01 PM,0.0998,0.2038,0.2542
588,09/21/21 10:00:01 PM,0.0992,0.2038,0.2542
589,09/21/21 10:30:01 PM,0.0986,0.2038,0.2542
590,09/21/21 11:00:01 PM,0.0986,0.2038,0.2542
591,09/21/21 11:30:01 PM,0.0986,0.2038,0.2542
592,09/22/21 12:00:01 AM,0.0981,0.2038,0.2542
593,09/22/21 12:30:01 AM,0.0981,0.2038,0.2542
594,09/22/21 01:00:01 AM,0.0975,0.2038,0.2542
595,09/22/21 01:30:01 AM,0.0975,0.2038,0.2542
596,09/22/21 02:00:01 AM,0.0975,0.2038,0.2542
597,09/22/21 02:30:01 AM,0.0969,0.2038,0.2542
598,09/22/21 03:00:01 AM,0.0969,0.2038,0.2542
599,09/22/21 03:30:01 AM,0.0969,0.2038,0.2542
600,09/22/21 04:00:01 AM,0.0969,0.2038,0.2538
601,09/22/21 04:30:01 AM,0.0969,0.2038,0.2542
602,09/22/21 05:00:01 AM,0.0963,0.2035,0.2542
603,09/22/21 05:30:01 AM,0.0963,0.2035,0.2542
604,09/22/21 06:00:01 AM,0.0963,0.2035,0.2542
605,09/22/21 06:30:01 AM,0.0963,0.2035,0.2538
606,09/22/21 07:00:01 AM,0.0963,0.2035,0.2542
607,09/22/21 07:30:01 AM,0.0963,0.2035,0.2542
608,09/22/21 08:00:01 AM,0.0963,0.2035,0.2542
609,09/22/21 08:30:01 AM,0.0963,0.2035,0.2542
610,09/22/21 09:00:01 AM,0.0963,0.2035,0.2542
611,09/22/21 09:30:01 AM,0.0969,0.2035,0.2542
612,09/22/21 10:00:01 AM,0.0975,0.2038,0.2546
613,09/22/21 10:30:01 AM,0.0981,0.2038,0.2546
614,09/22/21 11:00:01 AM,0.0986,0.2035,0.2550
615,09/22/21 11:30:01 AM,0.0992,0.2038,0.2546
616,09/22/21 12:00:01 PM,0.1003,0.2038,0.2546
617,09/22/21 12:30:01 PM,0.1009,0.2038,0.2546
618,09/22/21 01:00:01 PM,0.1020,0.2038,0.2546
619,09/22/21 01:30:01 PM,0.1025,0.2038,0.2546
620,09/22/21 02:00:01 PM,0.1031,0.2038,0.2546
621,09/22/21 02:30:01 PM,0.1042,0.2038,0.2546
622,09/22/21 03:00:01 PM,0.1042,0.2043,0.2546
623,09/22/21 03:30:01 PM,0.1047,0.2038,0.2550
624,09/22/21 04:00:01 PM,0.1053,0.2038,0.2546
625,09/22/21 04:30:01 PM,0.1053,0.2038,0.2546
626,09/22/21 05:00:01 PM,0.1053,0.2038,0.2546
627,09/22/21 05:30:01 PM,0.1053,0.2038,0.2546
628,09/22/21 06:00:01 PM,0.1053,0.2043,0.2546
629,09/22/21 06:30:01 PM,0.1053,0.2043,0.2542
630,09/22/21 07:00:01 PM,0.1053,0.2043,0.2542
631,09/22/21 07:30:01 PM,0.1047,0.2043,0.2542
632,09/22/21 08:00:01 PM,0.1047,0.2038,0.2542
633,09/22/21 08:30:01 PM,0.1042,0.2043,0.2542
634,09/22/21 09:00:01 PM,0.1036,0.2038,0.2542
635,09/22/21 09:30:01 PM,0.1036,0.2038,0.2542
636,09/22/21 10:00:01 PM,0.1031,0.2038,0.2542
637,09/22/21 10:30:01 PM,0.1031,0.2043,0.2542
638,09/22/21 11:00:01 PM,0.1025,0.2038,0.2542
639,09/22/21 11:30:01 PM,0.1025,0.2038,0.2542
640,09/23/21 12:00:01 AM,0.1020,0.2038,0.2542
641,09/23/21 12:30:01 AM,0.1020,0.2038,0.2538
642,09/23/21 01:00:01 AM,0.1020,0.2038,0.2542
643,09/23/21 01:30:01 AM,0.1014,0.2038,0.2542
644,09/23/21 02:00:01 AM,0.1014,0.2038,0.2542
645,09/23/21 02:30:01 AM,0.1014,0.2038,0.2542
646,09/23/21 03:00:01 AM,0.1009,0.2038,0.2538
647,09/23/21 03:30:01 AM,0.1009,0.2038,0.2542
648,09/23/21 04:00:01 AM,0.1009,0.2038,0.2538
649,09/23/21 04:30:01 AM,0.1003,0.2038,0.2538
650,09/23/21 05:00:01 AM,0.1003,0.2038,0.2542
651,09/23/21 05:30:01 AM,0.1003,0.2035,0.2538
652,09/23/21 06:00:01 AM,0.0998,0.2038,0.2538
653,09/23/21 06:30:01 AM,0.0998,0.2035,0.2538
654,09/23/21 07:00:01 AM,0.0998,0.2035,0.2538
655,09/23/21 07:30:01 AM,0.0998,0.2035,0.2542
656,09/23/21 08:00:01 AM,0.0998,0.2035,0.2542
657,09/23/21 08:30:01 AM,0.0998,0.2038,0.2542
658,09/23/21 09:00:01 AM,0.1003,0.2038,0.2542
659,09/23/21 09:30:01 AM,0.1003,0.2038,0.2542
660,09/23/21 10:00:01 AM,0.1009,0.2038,0.2542
661,09/23/21 10:30:01 AM,0.1014,0.2038,0.2542
662,09/23/21 11:00:01 AM,0.1020,0.2038,0.2546
663,09/23/21 11:30:01 AM,0.1025,0.2038,0.2546
664,09/23/21 12:00:01 PM,0.1031,0.2038,0.2546
665,09/23/21 12:30:01 PM,0.1036,0.2038,0.2546
666,09/23/21 01:00:01 PM,0.1047,0.2038,0.2546
667,09/23/21 01:30:01 PM,0.1053,0.2038,0.2546
668,09/23/21 02:00:01 PM,0.1058,0.2038,0.2546
669,09/23/21 02:30:01 PM,0.1064,0.2038,0.2546
670,09/23/21 03:00:01 PM,0.1069,0.2038,0.2546
671,09/23/21 03:30:01 PM,0.1080,0.2038,0.2546
672,09/23/21 04:00:01 PM,0.1080,0.2038,0.2546
673,09/23/21 04:30:01 PM,0.1085,0.2043,0.2546
674,09/23/21 05:00:01 PM,0.1091,0.2038,0.2550
675,09/23/21 05:30:01 PM,0.1091,0.2043,0.2546
676,09/23/21 06:00:01 PM,0.1091,0.2043,0.2542
677,09/23/21 06:30:01 PM,0.1091,0.2038,0.2546
678,09/23/21 07:00:01 PM,0.1085,0.2043,0.2542
679,09/23/21 07:30:01 PM,0.1080,0.2038,0.2542
680,09/23/21 08:00:01 PM,0.1080,0.2043,0.2542
681,09/23/21 08:30:01 PM,0.1075,0.2043,0.2542
682,09/23/21 09:00:01 PM,0.1069,0.2043,0.2542
683,09/23/21 09:30:01 PM,0.1069,0.2038,0.2542
684,09/23/21 10:00:01 PM,0.1064,0.2043,0.2542
685,09/23/21 10:30:01 PM,0.1064,0.2038,0.2542
686,09/23/21 11:00:01 PM,0.1058,0.2043,0.2538
687,09/23/21 11:30:01 PM,0.1053,0.2043,0.2542
688,09/24/21 12:00:01 AM,0.1053,0.2043,0.2538
689,09/24/21 12:30:01 AM,0.1053,0.2038,0.2538
690,09/24/21 01:00:01 AM,0.1047,0.2038,0.2538
691,09/24/21 01:30:01 AM,0.1047,0.2038,0.2538
692,09/24/21 02:00:01 AM,0.1042,0.2038,0.2538
693,09/24/21 02:30:01 AM,0.1042,0.2038,0.2538
694,09/24/21 03:00:01 AM,0.1042,0.2038,0.2538
695,09/24/21 03:30:01 AM,0.1036,0.2038,0.2542
696,09/24/21 04:00:01 AM,0.1036,0.2038,0.2538
697,09/24/21 04:30:01 AM,0.1036,0.2038,0.2538
698,09/24/21 05:00:01 AM,0.1031,0.2038,0.2538
699,09/24/21 05:30:01 AM,0.1031,0.2038,0.2542
700,09/24/21 06:00:01 AM,0.1031,0.2038,0.2538
701,09/24/21 06:30:01 AM,0.1031,0.2038,0.2538
702,09/24/21 07:00:01 AM,0.1025,0.2038,0.2538
703,09/24/21 07:30:01 AM,0.1025,0.2038,0.2538
704,09/24/21 08:00:01 AM,0.1025,0.2038,0.2542
705,09/24/21 08:30:01 AM,0.1031,0.2038,0.2542
706,09/24/21 09:00:01 AM,0.1031,0.2038,0.2542
707,09/24/21 09:30:01 AM,0.1036,0.2038,0.2542
708,09/24/21 10:00:01 AM,0.1036,0.2038,0.2542
709,09/24/21 10:30:01 AM,0.1042,0.2038,0.2546
710,09/24/21 11:00:01 AM,0.1047,0.2038,0.2542
711,09/24/21 11:30:01 AM,0.1053,0.2038,0.2546
712,09/24/21 12:00:01 PM,0.1058,0.2038,0.2542
713,09/24/21 12:30:01 PM,0.1069,0.2038,0.2546
714,09/24/21 01:00:01 PM,0.1069,0.2043,0.2546
715,09/24/21 01:30:01 PM,0.1080,0.2038,0.2546
716,09/24/21 02:00:01 PM,0.1091,0.2043,0.2546
717,09/24/21 02:30:01 PM,0.1096,0.2038,0.2546
718,09/24/21 03:00:01 PM,0.1101,0.2043,0.2546
719,09/24/21 03:30:01 PM,0.1112,0.2043,0.2546
720,09/24/21 04:00:01 PM,0.1117,0.2043,0.2546
721,09/24/21 04:30:01 PM,0.1117,0.2043,0.2546
722,09/24/21 05:00:01 PM,0.1122,0.2043,0.2546
723,09/24/21 05:30:01 PM,0.1122,0.2047,0.2546
724,09/24/21 06:00:01 PM,0.1122,0.2043,0.2546
725,09/24/21 06:30:01 PM,0.1117,0.2043,0.2542
726,09/24/21 07:00:01 PM,0.1117,0.2047,0.2542
727,09/24/21 07:30:01 PM,0.1112,0.2047,0.2542
728,09/24/21 08:00:01 PM,0.1107,0.2043,0.2542
729,09/24/21 08:30:01 PM,0.1101,0.2043,0.2542
730,09/24/21 09:00:01 PM,0.1096,0.2043,0.2542
731,09/24/21 09:30:01 PM,0.1091,0.2047,0.2542
732,09/24/21 10:00:01 PM,0.1091,0.2043,0.2542
733,09/24/21 10:30:01 PM,0.1085,0.2043,0.2542
734,09/24/21 11:00:01 PM,0.1080,0.2043,0.2542
735,09/24/21 11:30:01 PM,0.1075,0.2043,0.2542
736,09/25/21 12:00:01 AM,0.1075,0.2043,0.2538
737,09/25/21 12:30:01 AM,0.1075,0.2043,0.2542
738,09/25/21 01:00:01 AM,0.1069,0.2043,0.2542
739,09/25/21 01:30:01 AM,0.1064,0.2043,0.2542
740,09/25/21 02:00:01 AM,0.1064,0.2043,0.2538
741,09/25/21 02:30:01 AM,0.1064,0.2043,0.2538
742,09/25/21 03:00:01 AM,0.1058,0.2043,0.2538
743,09/25/21 03:30:01 AM,0.1058,0.2043,0.2538
744,09/25/21 04:00:01 AM,0.1053,0.2043,0.2538
745,09/25/21 04:30:01 AM,0.1053,0.2043,0.2538
746,09/25/21 05:00:01 AM,0.1053,0.2043,0.2538
747,09/25/21 05:30:01 AM,0.1047,0.2043,0.2538
748,09/25/21 06:00:01 AM,0.1047,0.2043,0.2538
749,09/25/21 06:30:01 AM,0.1047,0.2038,0.2538
750,09/25/21 07:00:01 AM,0.1047,0.2043,0.2538
751,09/25/21 07:30:01 AM,0.1042,0.2043,0.2538
752,09/25/21 08:00:01 AM,0.1042,0.2038,0.2538
753,09/25/21 08:30:01 AM,0.1047,0.2043,0.2542
754,09/25/21 09:00:01 AM,0.1047,0.2043,0.2542
755,09/25/21 09:30:01 AM,0.1047,0.2043,0.2546
756,09/25/21 10:00:01 AM,0.1053,0.2043,0.2546
757,09/25/21 10:30:01 AM,0.1053,0.2043,0.2546
758,09/25/21 11:00:01 AM,0.1064,0.2043,0.2546
759,09/25/21 11:30:01 AM,0.1069,0.2043,0.2546
760,09/25/21 12:00:01 PM,0.1075,0.2043,0.2546
761,09/25/21 12:30:01 PM,0.1080,0.2047,0.2546
762,09/25/21 01:00:01 PM,0.1085,0.2043,0.2550
763,09/25/21 01:30:01 PM,0.1096,0.2047,0.2550
764,09/25/21 02:00:01 PM,0.1101,0.2043,0.2550
765,09/25/21 02:30:01 PM,0.1107,0.2043,0.2550
766,09/25/21 03:00:01 PM,0.1112,0.2043,0.2546
767,09/25/21 03:30:01 PM,0.1117,0.2043,0.2550
768,09/25/21 04:00:01 PM,0.1117,0.2047,0.2550
769,09/25/21 04:30:01 PM,0.1122,0.2043,0.2546
770,09/25/21 05:00:01 PM,0.1122,0.2047,0.2546
771,09/25/21 05:30:01 PM,0.1117,0.2047,0.2546
772,09/25/21 06:00:01 PM,0.1117,0.2047,0.2542
773,09/25/21 06:30:01 PM,0.1112,0.2047,0.2542
774,09/25/21 07:00:01 PM,0.1112,0.2047,0.2542
775,09/25/21 07:30:01 PM,0.1107,0.2047,0.2542
776,09/25/21 08:00:01 PM,0.1101,0.2047,0.2542
777,09/25/21 08:30:01 PM,0.1096,0.2047,0.2542
778,09/25/21 09:00:01 PM,0.1091,0.2047,0.2542
779,09/25/21 09:30:01 PM,0.1085,0.2043,0.2542
780,09/25/21 10:00:01 PM,0.1080,0.2047,0.2538
781,09/25/21 10:30:01 PM,0.1080,0.2047,0.2542
782,09/25/21 11:00:01 PM,0.1075,0.2047,0.2542
783,09/25/21 11:30:01 PM,0.1069,0.2047,0.2538
784,09/26/21 12:00:01 AM,0.1069,0.2043,0.2542
785,09/26/21 12:30:01 AM,0.1064,0.2043,0.2538
786,09/26/21 01:00:01 AM,0.1064,0.2043,0.2542
787,09/26/21 01:30:01 AM,0.1058,0.2043,0.2542
788,09/26/21 02:00:01 AM,0.1058,0.2043,0.2538
789,09/26/21 02:30:01 AM,0.1053,0.2043,0.2538
790,09/26/21 03:00:01 AM,0.1053,0.2043,0.2538
791,09/26/21 03:30:01 AM,0.1053,0.2043,0.2538
792,09/26/21 04:00:01 AM,0.1053,0.2043,0.2542
793,09/26/21 04:30:01 AM,0.1047,0.2043,0.2542
794,09/26/21 05:00:01 AM,0.1047,0.2043,0.2538
795,09/26/21 05:30:01 AM,0.1047,0.2043,0.2538
796,09/26/21 06:00:01 AM,0.1042,0.2043,0.2538
797,09/26/21 06:30:01 AM,0.1042,0.2043,0.2538
798,09/26/21 07:00:01 AM,0.1042,0.2043,0.2538
799,09/26/21 07:30:01 AM,0.1042,0.2038,0.2538
800,09/26/21 08:00:01 AM,0.1042,0.2043,0.2542
801,09/26/21 08:30:01 AM,0.1042,0.2043,0.2542
802,09/26/21 09:00:01 AM,0.1042,0.2043,0.2542
803,09/26/21 09:30:01 AM,0.1047,0.2047,0.2542
804,09/26/21 10:00:01 AM,0.1047,0.2043,0.2546
805,09/26/21 10:30:01 AM,0.1053,0.2043,0.2546
806,09/26/21 11:00:01 AM,0.1053,0.2043,0.2546
807,09/26/21 11:30:01 AM,0.1064,0.2043,0.2546
808,09/26/21 12:00:01 PM,0.1069,0.2043,0.2546
809,09/26/21 12:30:01 PM,0.1075,0.2043,0.2546
810,09/26/21 01:00:01 PM,0.1080,0.2043,0.2546
811,09/26/21 01:30:01 PM,0.1085,0.2047,0.2546
812,09/26/21 02:00:01 PM,0.1091,0.2043,0.2546
813,09/26/21 02:30:01 PM,0.1096,0.2047,0.2550
814,09/26/21 03:00:01 PM,0.1101,0.2047,0.2546
815,09/26/21 03:30:01 PM,0.1101,0.2047,0.2546
816,09/26/21 04:00:01 PM,0.1101,0.2047,0.2546
817,09/26/21 04:30:01 PM,0.1101,0.2047,0.2546
818,09/26/21 05:00:01 PM,0.1101,0.2047,0.2546
819,09/26/21 05:30:01 PM,0.1101,0.2047,0.2546
820,09/26/21 06:00:01 PM,0.1101,0.2047,0.2542
821,09/26/21 06:30:01 PM,0.1096,0.2047,0.2542
822,09/26/21 07:00:01 PM,0.1091,0.2047,0.2542
823,09/26/21 07:30:01 PM,0.1085,0.2047,0.2542
824,09/26/21 08:00:01 PM,0.1085,0.2047,0.2542
825,09/26/21 08:30:01 PM,0.1080,0.2047,0.2542
826,09/26/21 09:00:01 PM,0.1075,0.2047,0.2538
827,09/26/21 09:30:01 PM,0.1069,0.2047,0.2538
828,09/26/21 10:00:01 PM,0.1064,0.2047,0.2538
829,09/26/21 10:30:01 PM,0.1058,0.2047,0.2542
830,09/26/21 11:00:01 PM,0.1053,0.2047,0.2542
831,09/26/21 11:30:01 PM,0.1053,0.2047,0.2538
832,09/27/21 12:00:01 AM,0.1047,0.2047,0.2538
833,09/27/21 12:30:01 AM,0.1047,0.2043,0.2538
834,09/27/21 01:00:01 AM,0.1042,0.2047,0.2538
835,09/27/21 01:30:01 AM,0.1042,0.2043,0.2538
836,09/27/21 02:00:01 AM,0.1036,0.2043,0.2538
837,09/27/21 02:30:01 AM,0.1036,0.2043,0.2538
838,09/27/21 03:00:01 AM,0.1031,0.2043,0.2538
839,09/27/21 03:30:01 AM,0.1031,0.2043,0.2538
840,09/27/21 04:00:01 AM,0.1025,0.2043,0.2538
841,09/27/21 04:30:01 AM,0.1025,0.2043,0.2538
842,09/27/21 05:00:01 AM,0.1025,0.2043,0.2538
843,09/27/21 05:30:01 AM,0.1020,0.2043,0.2538
844,09/27/21 06:00:01 AM,0.1020,0.2043,0.2538
845,09/27/21 06:30:01 AM,0.1020,0.2043,0.2538
846,09/27/21 07:00:01 AM,0.1020,0.2038,0.2538
847,09/27/21 07:30:01 AM,0.1020,0.2038,0.2538
848,09/27/21 08:00:01 AM,0.1020,0.2043,0.2538
849,09/27/21 08:30:01 AM,0.1020,0.2043,0.2542
850,09/27/21 09:00:01 AM,0.1020,0.2043,0.2542
851,09/27/21 09:30:01 AM,0.1025,0.2043,0.2542
852,09/27/21 10:00:01 AM,0.1031,0.2043,0.2546
853,09/27/21 10:30:01 AM,0.1036,0.2047,0.2546
854,09/27/21 11:00:01 AM,0.1036,0.2043,0.2546
855,09/27/21 11:30:01 AM,0.1047,0.2043,0.2546
856,09/27/21 12:00:01 PM,0.1053,0.2043,0.2546
857,09/27/21 12:30:01 PM,0.1053,0.2043,0.2546
858,09/27/21 01:00:01 PM,0.1058,0.2043,0.2546
