"Plot Title: CMSM3"
"#","Date Time, GMT-07:00","Water Content, m³/m³ (LGR S/N: 20156370, SEN S/N: 20154563, LBL: CM3SM 1 m)","Water Content, m³/m³ (LGR S/N: 20156370, SEN S/N: 20652824, LBL: CM3SM 10 cm)","Water Content, m³/m³ (LGR S/N: 20156370, SEN S/N: 20658013, LBL: CM3SM 30 cm)"
1697,08/24/19 07:30:01 PM,0.1732,0.1558,0.1958
1698,08/24/19 08:00:01 PM,0.1732,0.1562,0.1963
1699,08/24/19 08:30:01 PM,0.1739,0.1558,0.1972
1700,08/24/19 09:00:01 PM,0.1732,0.1547,0.1967
1701,08/24/19 09:30:01 PM,0.1732,0.1551,0.1963
1702,08/24/19 10:00:01 PM,0.1732,0.1542,0.1963
1703,08/24/19 10:30:01 PM,0.1732,0.1538,0.1967
1704,08/24/19 11:00:01 PM,0.1732,0.1532,0.1963
1705,08/24/19 11:30:01 PM,0.1732,0.1523,0.1972
1706,08/25/19 12:00:01 AM,0.1732,0.1519,0.1967
1707,08/25/19 12:30:01 AM,0.1732,0.1519,0.1972
1708,08/25/19 01:00:01 AM,0.1732,0.1508,0.1972
1709,08/25/19 01:30:01 AM,0.1732,0.1508,0.1963
1710,08/25/19 02:00:01 AM,0.1732,0.1508,0.1972
1711,08/25/19 02:30:01 AM,0.1732,0.1508,0.1976
1712,08/25/19 03:00:01 AM,0.1732,0.1503,0.1967
1713,08/25/19 03:30:01 AM,0.1732,0.1508,0.1972
1714,08/25/19 04:00:01 AM,0.1732,0.1508,0.1963
1715,08/25/19 04:30:01 AM,0.1732,0.1508,0.1963
1716,08/25/19 05:00:01 AM,0.1732,0.1514,0.1967
1717,08/25/19 05:30:01 AM,0.1732,0.1519,0.1967
1718,08/25/19 06:00:01 AM,0.1732,0.1508,0.1967
1719,08/25/19 06:30:01 AM,0.1732,0.1519,0.1963
1720,08/25/19 07:00:01 AM,0.1732,0.1519,0.1972
1721,08/25/19 07:30:01 AM,0.1732,0.1519,0.1967
1722,08/25/19 08:00:01 AM,0.1732,0.1519,0.1967
1723,08/25/19 08:30:01 AM,0.1732,0.1527,0.1972
1724,08/25/19 09:00:01 AM,0.1732,0.1527,0.1963
1725,08/25/19 09:30:01 AM,0.1732,0.1532,0.1967
1726,08/25/19 10:00:01 AM,0.1732,0.1527,0.1963
1727,08/25/19 10:30:01 AM,0.1739,0.1527,0.1963
1728,08/25/19 11:00:01 AM,0.1732,0.1514,0.1958
1729,08/25/19 11:30:01 AM,0.1739,0.1514,0.1948
1730,08/25/19 12:00:01 PM,0.1732,0.1519,0.1948
1731,08/25/19 12:30:01 PM,0.1732,0.1523,0.1948
1732,08/25/19 01:00:01 PM,0.1732,0.1503,0.1939
1733,08/25/19 01:30:01 PM,0.1732,0.1508,0.1945
1734,08/25/19 02:00:01 PM,0.1732,0.1519,0.1939
1735,08/25/19 02:30:01 PM,0.1732,0.1514,0.1939
1736,08/25/19 03:00:01 PM,0.1732,0.1519,0.1935
1737,08/25/19 03:30:01 PM,0.1732,0.1519,0.1932
1738,08/25/19 04:00:01 PM,0.1732,0.1527,0.1926
1739,08/25/19 04:30:01 PM,0.1732,0.1527,0.1932
1740,08/25/19 05:00:01 PM,0.1732,0.1527,0.1932
1741,08/25/19 05:30:01 PM,0.1732,0.1532,0.1926
1742,08/25/19 06:00:01 PM,0.1732,0.1532,0.1923
1743,08/25/19 06:30:01 PM,0.1732,0.1523,0.1923
1744,08/25/19 07:00:01 PM,0.1732,0.1519,0.1923
1745,08/25/19 07:30:01 PM,0.1732,0.1523,0.1926
1746,08/25/19 08:00:01 PM,0.1732,0.1519,0.1932
1747,08/25/19 08:30:01 PM,0.1724,0.1508,0.1926
1748,08/25/19 09:00:01 PM,0.1732,0.1503,0.1926
1749,08/25/19 09:30:01 PM,0.1724,0.1499,0.1926
1750,08/25/19 10:00:01 PM,0.1724,0.1490,0.1926
1751,08/25/19 10:30:01 PM,0.1724,0.1495,0.1926
1752,08/25/19 11:00:01 PM,0.1724,0.1479,0.1932
1753,08/25/19 11:30:01 PM,0.1724,0.1479,0.1923
1754,08/26/19 12:00:01 AM,0.1724,0.1479,0.1926
1755,08/26/19 12:30:01 AM,0.1724,0.1470,0.1923
1756,08/26/19 01:00:01 AM,0.1724,0.1475,0.1923
1757,08/26/19 01:30:01 AM,0.1724,0.1466,0.1932
1758,08/26/19 02:00:01 AM,0.1724,0.1466,0.1926
1759,08/26/19 02:30:01 AM,0.1724,0.1470,0.1932
1760,08/26/19 03:00:01 AM,0.1724,0.1470,0.1926
1761,08/26/19 03:30:01 AM,0.1724,0.1470,0.1932
1762,08/26/19 04:00:01 AM,0.1724,0.1470,0.1926
1763,08/26/19 04:30:01 AM,0.1724,0.1470,0.1932
1764,08/26/19 05:00:01 AM,0.1724,0.1470,0.1926
1765,08/26/19 05:30:01 AM,0.1724,0.1479,0.1926
1766,08/26/19 06:00:01 AM,0.1724,0.1475,0.1926
1767,08/26/19 06:30:01 AM,0.1724,0.1479,0.1926
1768,08/26/19 07:00:01 AM,0.1724,0.1479,0.1926
1769,08/26/19 07:30:01 AM,0.1724,0.1484,0.1926
1770,08/26/19 08:00:01 AM,0.1724,0.1479,0.1926
1771,08/26/19 08:30:01 AM,0.1732,0.1490,0.1926
1772,08/26/19 09:00:01 AM,0.1732,0.1484,0.1926
1773,08/26/19 09:30:01 AM,0.1732,0.1484,0.1923
1774,08/26/19 10:00:01 AM,0.1732,0.1484,0.1926
1775,08/26/19 10:30:01 AM,0.1732,0.1490,0.1917
1776,08/26/19 11:00:01 AM,0.1732,0.1484,0.1917
1777,08/26/19 11:30:01 AM,0.1732,0.1479,0.1917
1778,08/26/19 12:00:01 PM,0.1732,0.1475,0.1913
1779,08/26/19 12:30:01 PM,0.1732,0.1475,0.1913
1780,08/26/19 01:00:01 PM,0.1732,0.1470,0.1908
1781,08/26/19 01:30:01 PM,0.1732,0.1470,0.1898
1782,08/26/19 02:00:01 PM,0.1732,0.1475,0.1895
1783,08/26/19 02:30:01 PM,0.1732,0.1475,0.1898
1784,08/26/19 03:00:01 PM,0.1724,0.1484,0.1898
1785,08/26/19 03:30:01 PM,0.1724,0.1490,0.1891
1786,08/26/19 04:00:01 PM,0.1724,0.1490,0.1885
1787,08/26/19 04:30:01 PM,0.1724,0.1490,0.1891
1788,08/26/19 05:00:01 PM,0.1724,0.1495,0.1895
1789,08/26/19 05:30:01 PM,0.1724,0.1499,0.1891
1790,08/26/19 06:00:01 PM,0.1724,0.1490,0.1885
1791,08/26/19 06:30:01 PM,0.1724,0.1490,0.1885
1792,08/26/19 07:00:01 PM,0.1724,0.1495,0.1885
1793,08/26/19 07:30:01 PM,0.1724,0.1484,0.1885
1794,08/26/19 08:00:01 PM,0.1724,0.1479,0.1891
1795,08/26/19 08:30:01 PM,0.1724,0.1470,0.1891
1796,08/26/19 09:00:01 PM,0.1724,0.1470,0.1885
1797,08/26/19 09:30:01 PM,0.1724,0.1470,0.1885
1798,08/26/19 10:00:01 PM,0.1724,0.1466,0.1885
1799,08/26/19 10:30:01 PM,0.1717,0.1450,0.1885
1800,08/26/19 11:00:01 PM,0.1724,0.1446,0.1885
1801,08/26/19 11:30:01 PM,0.1717,0.1446,0.1876
1802,08/27/19 12:00:01 AM,0.1724,0.1434,0.1891
1803,08/27/19 12:30:01 AM,0.1724,0.1446,0.1881
1804,08/27/19 01:00:01 AM,0.1724,0.1434,0.1885
1805,08/27/19 01:30:01 AM,0.1724,0.1430,0.1881
1806,08/27/19 02:00:01 AM,0.1717,0.1425,0.1881
1807,08/27/19 02:30:01 AM,0.1717,0.1430,0.1885
1808,08/27/19 03:00:01 AM,0.1717,0.1425,0.1881
1809,08/27/19 03:30:01 AM,0.1717,0.1425,0.1885
1810,08/27/19 04:00:01 AM,0.1717,0.1425,0.1881
1811,08/27/19 04:30:01 AM,0.1717,0.1430,0.1885
1812,08/27/19 05:00:01 AM,0.1717,0.1430,0.1885
1813,08/27/19 05:30:01 AM,0.1717,0.1434,0.1885
1814,08/27/19 06:00:01 AM,0.1724,0.1434,0.1885
1815,08/27/19 06:30:01 AM,0.1724,0.1430,0.1881
1816,08/27/19 07:00:01 AM,0.1717,0.1434,0.1881
1817,08/27/19 07:30:01 AM,0.1717,0.1441,0.1881
1818,08/27/19 08:00:01 AM,0.1724,0.1441,0.1885
1819,08/27/19 08:30:01 AM,0.1724,0.1450,0.1881
1820,08/27/19 09:00:01 AM,0.1724,0.1450,0.1885
1821,08/27/19 09:30:01 AM,0.1724,0.1446,0.1885
1822,08/27/19 10:00:01 AM,0.1724,0.1450,0.1876
1823,08/27/19 10:30:01 AM,0.1724,0.1446,0.1876
1824,08/27/19 11:00:01 AM,0.1724,0.1430,0.1876
1825,08/27/19 11:30:01 AM,0.1724,0.1434,0.1872
1826,08/27/19 12:00:01 PM,0.1724,0.1441,0.1872
1827,08/27/19 12:30:01 PM,0.1724,0.1430,0.1862
1828,08/27/19 01:00:01 PM,0.1724,0.1441,0.1859
1829,08/27/19 01:30:01 PM,0.1724,0.1430,0.1859
1830,08/27/19 02:00:01 PM,0.1724,0.1425,0.1859
1831,08/27/19 02:30:01 PM,0.1724,0.1430,0.1853
1832,08/27/19 03:00:01 PM,0.1724,0.1434,0.1853
1833,08/27/19 03:30:01 PM,0.1724,0.1441,0.1849
1834,08/27/19 04:00:01 PM,0.1724,0.1450,0.1843
1835,08/27/19 04:30:01 PM,0.1724,0.1450,0.1849
1836,08/27/19 05:00:01 PM,0.1724,0.1455,0.1849
1837,08/27/19 05:30:01 PM,0.1724,0.1459,0.1849
1838,08/27/19 06:00:01 PM,0.1724,0.1459,0.1849
1839,08/27/19 06:30:01 PM,0.1717,0.1455,0.1849
1840,08/27/19 07:00:01 PM,0.1724,0.1446,0.1843
1841,08/27/19 07:30:01 PM,0.1717,0.1441,0.1843
1842,08/27/19 08:00:01 PM,0.1717,0.1441,0.1843
1843,08/27/19 08:30:01 PM,0.1717,0.1441,0.1843
1844,08/27/19 09:00:01 PM,0.1717,0.1430,0.1843
1845,08/27/19 09:30:01 PM,0.1717,0.1430,0.1849
1846,08/27/19 10:00:01 PM,0.1717,0.1421,0.1843
1847,08/27/19 10:30:01 PM,0.1717,0.1421,0.1843
1848,08/27/19 11:00:01 PM,0.1717,0.1405,0.1849
1849,08/27/19 11:30:01 PM,0.1717,0.1405,0.1843
1850,08/28/19 12:00:01 AM,0.1717,0.1400,0.1849
1851,08/28/19 12:30:01 AM,0.1717,0.1400,0.1840
1852,08/28/19 01:00:01 AM,0.1717,0.1400,0.1843
1853,08/28/19 01:30:01 AM,0.1717,0.1396,0.1843
1854,08/28/19 02:00:01 AM,0.1717,0.1400,0.1843
1855,08/28/19 02:30:01 AM,0.1717,0.1396,0.1843
1856,08/28/19 03:00:01 AM,0.1717,0.1387,0.1840
1857,08/28/19 03:30:01 AM,0.1717,0.1387,0.1843
1858,08/28/19 04:00:01 AM,0.1717,0.1391,0.1843
1859,08/28/19 04:30:01 AM,0.1717,0.1391,0.1843
1860,08/28/19 05:00:01 AM,0.1717,0.1396,0.1843
1861,08/28/19 05:30:01 AM,0.1717,0.1396,0.1843
1862,08/28/19 06:00:01 AM,0.1717,0.1396,0.1843
1863,08/28/19 06:30:01 AM,0.1717,0.1387,0.1843
1864,08/28/19 07:00:01 AM,0.1717,0.1396,0.1840
1865,08/28/19 07:30:01 AM,0.1717,0.1396,0.1840
1866,08/28/19 08:00:01 AM,0.1717,0.1400,0.1840
1867,08/28/19 08:30:01 AM,0.1717,0.1412,0.1840
1868,08/28/19 09:00:01 AM,0.1717,0.1396,0.1840
1869,08/28/19 09:30:01 AM,0.1717,0.1400,0.1840
1870,08/28/19 10:00:01 AM,0.1717,0.1400,0.1843
1871,08/28/19 10:30:01 AM,0.1717,0.1400,0.1836
1872,08/28/19 11:00:01 AM,0.1717,0.1396,0.1830
1873,08/28/19 11:30:01 AM,0.1724,0.1396,0.1836
1874,08/28/19 12:00:01 PM,0.1717,0.1391,0.1830
1875,08/28/19 12:30:01 PM,0.1724,0.1387,0.1826
1876,08/28/19 01:00:01 PM,0.1717,0.1391,0.1820
1877,08/28/19 01:30:01 PM,0.1717,0.1391,0.1816
1878,08/28/19 02:00:01 PM,0.1717,0.1400,0.1816
1879,08/28/19 02:30:01 PM,0.1717,0.1396,0.1820
1880,08/28/19 03:00:01 PM,0.1717,0.1405,0.1816
1881,08/28/19 03:30:01 PM,0.1717,0.1400,0.1816
1882,08/28/19 04:00:01 PM,0.1717,0.1405,0.1816
1883,08/28/19 04:30:01 PM,0.1717,0.1405,0.1816
1884,08/28/19 05:00:01 PM,0.1717,0.1412,0.1816
1885,08/28/19 05:30:01 PM,0.1717,0.1405,0.1813
1886,08/28/19 06:00:01 PM,0.1717,0.1405,0.1816
1887,08/28/19 06:30:01 PM,0.1717,0.1400,0.1813
1888,08/28/19 07:00:01 PM,0.1717,0.1400,0.1813
1889,08/28/19 07:30:01 PM,0.1710,0.1396,0.1813
1890,08/28/19 08:00:01 PM,0.1710,0.1391,0.1820
1891,08/28/19 08:30:01 PM,0.1710,0.1387,0.1813
1892,08/28/19 09:00:01 PM,0.1710,0.1382,0.1813
1893,08/28/19 09:30:01 PM,0.1710,0.1375,0.1816
1894,08/28/19 10:00:01 PM,0.1710,0.1375,0.1813
1895,08/28/19 10:30:01 PM,0.1710,0.1366,0.1813
1896,08/28/19 11:00:01 PM,0.1710,0.1361,0.1813
1897,08/28/19 11:30:01 PM,0.1710,0.1366,0.1813
1898,08/29/19 12:00:01 AM,0.1710,0.1361,0.1813
1899,08/29/19 12:30:01 AM,0.1710,0.1357,0.1813
1900,08/29/19 01:00:01 AM,0.1710,0.1366,0.1803
1901,08/29/19 01:30:01 AM,0.1710,0.1370,0.1807
1902,08/29/19 02:00:01 AM,0.1710,0.1357,0.1813
1903,08/29/19 02:30:01 AM,0.1710,0.1357,0.1807
1904,08/29/19 03:00:01 AM,0.1710,0.1357,0.1807
1905,08/29/19 03:30:01 AM,0.1710,0.1357,0.1807
1906,08/29/19 04:00:01 AM,0.1710,0.1370,0.1813
1907,08/29/19 04:30:01 AM,0.1710,0.1361,0.1813
1908,08/29/19 05:00:01 AM,0.1710,0.1357,0.1813
1909,08/29/19 05:30:01 AM,0.1710,0.1361,0.1807
1910,08/29/19 06:00:01 AM,0.1710,0.1361,0.1807
1911,08/29/19 06:30:01 AM,0.1710,0.1366,0.1807
1912,08/29/19 07:00:01 AM,0.1710,0.1361,0.1807
1913,08/29/19 07:30:01 AM,0.1710,0.1361,0.1813
1914,08/29/19 08:00:01 AM,0.1710,0.1375,0.1807
1915,08/29/19 08:30:01 AM,0.1710,0.1370,0.1816
1916,08/29/19 09:00:01 AM,0.1717,0.1370,0.1807
1917,08/29/19 09:30:01 AM,0.1717,0.1366,0.1813
1918,08/29/19 10:00:01 AM,0.1717,0.1370,0.1807
1919,08/29/19 10:30:01 AM,0.1717,0.1366,0.1803
1920,08/29/19 11:00:01 AM,0.1717,0.1370,0.1797
1921,08/29/19 11:30:01 AM,0.1717,0.1366,0.1797
1922,08/29/19 12:00:01 PM,0.1717,0.1366,0.1803
1923,08/29/19 12:30:01 PM,0.1717,0.1361,0.1793
1924,08/29/19 01:00:01 PM,0.1717,0.1361,0.1789
1925,08/29/19 01:30:01 PM,0.1717,0.1361,0.1793
1926,08/29/19 02:00:01 PM,0.1717,0.1366,0.1779
1927,08/29/19 02:30:01 PM,0.1717,0.1370,0.1783
1928,08/29/19 03:00:01 PM,0.1710,0.1370,0.1783
1929,08/29/19 03:30:01 PM,0.1717,0.1366,0.1775
1930,08/29/19 04:00:01 PM,0.1710,0.1375,0.1783
1931,08/29/19 04:30:01 PM,0.1710,0.1382,0.1779
1932,08/29/19 05:00:01 PM,0.1710,0.1375,0.1779
1933,08/29/19 05:30:01 PM,0.1710,0.1382,0.1775
1934,08/29/19 06:00:01 PM,0.1710,0.1375,0.1779
1935,08/29/19 06:30:01 PM,0.1710,0.1375,0.1779
1936,08/29/19 07:00:01 PM,0.1710,0.1375,0.1779
1937,08/29/19 07:30:01 PM,0.1710,0.1366,0.1779
1938,08/29/19 08:00:01 PM,0.1710,0.1361,0.1775
1939,08/29/19 08:30:01 PM,0.1710,0.1347,0.1783
1940,08/29/19 09:00:01 PM,0.1702,0.1352,0.1779
1941,08/29/19 09:30:01 PM,0.1710,0.1347,0.1775
1942,08/29/19 10:00:01 PM,0.1702,0.1335,0.1779
1943,08/29/19 10:30:01 PM,0.1702,0.1342,0.1769
1944,08/29/19 11:00:01 PM,0.1702,0.1347,0.1769
1945,08/29/19 11:30:01 PM,0.1702,0.1335,0.1775
1946,08/30/19 12:00:01 AM,0.1702,0.1342,0.1769
1947,08/30/19 12:30:01 AM,0.1702,0.1335,0.1769
1948,08/30/19 01:00:01 AM,0.1702,0.1335,0.1769
1949,08/30/19 01:30:01 AM,0.1702,0.1331,0.1769
1950,08/30/19 02:00:01 AM,0.1702,0.1331,0.1769
1951,08/30/19 02:30:01 AM,0.1702,0.1331,0.1769
1952,08/30/19 03:00:01 AM,0.1702,0.1331,0.1775
1953,08/30/19 03:30:01 AM,0.1702,0.1326,0.1769
1954,08/30/19 04:00:01 AM,0.1702,0.1331,0.1769
1955,08/30/19 04:30:01 AM,0.1702,0.1335,0.1769
1956,08/30/19 05:00:01 AM,0.1702,0.1331,0.1769
1957,08/30/19 05:30:01 AM,0.1702,0.1331,0.1765
1958,08/30/19 06:00:01 AM,0.1702,0.1335,0.1769
1959,08/30/19 06:30:01 AM,0.1702,0.1342,0.1769
1960,08/30/19 07:00:01 AM,0.1702,0.1342,0.1769
1961,08/30/19 07:30:01 AM,0.1702,0.1342,0.1769
1962,08/30/19 08:00:01 AM,0.1702,0.1347,0.1769
1963,08/30/19 08:30:01 AM,0.1702,0.1352,0.1775
1964,08/30/19 09:00:01 AM,0.1702,0.1366,0.1765
1965,08/30/19 09:30:01 AM,0.1710,0.1361,0.1769
1966,08/30/19 10:00:01 AM,0.1710,0.1352,0.1765
1967,08/30/19 10:30:01 AM,0.1710,0.1352,0.1769
1968,08/30/19 11:00:01 AM,0.1710,0.1357,0.1765
1969,08/30/19 11:30:01 AM,0.1710,0.1352,0.1762
1970,08/30/19 12:00:01 PM,0.1710,0.1352,0.1762
1971,08/30/19 12:30:01 PM,0.1710,0.1347,0.1756
1972,08/30/19 01:00:01 PM,0.1710,0.1342,0.1762
1973,08/30/19 01:30:01 PM,0.1710,0.1335,0.1756
1974,08/30/19 02:00:01 PM,0.1710,0.1331,0.1752
1975,08/30/19 02:30:01 PM,0.1710,0.1335,0.1746
1976,08/30/19 03:00:01 PM,0.1710,0.1342,0.1752
1977,08/30/19 03:30:01 PM,0.1710,0.1335,0.1738
1978,08/30/19 04:00:01 PM,0.1710,0.1347,0.1742
1979,08/30/19 04:30:01 PM,0.1710,0.1342,0.1742
1980,08/30/19 05:00:01 PM,0.1702,0.1352,0.1742
1981,08/30/19 05:30:01 PM,0.1710,0.1347,0.1746
1982,08/30/19 06:00:01 PM,0.1702,0.1347,0.1742
1983,08/30/19 06:30:01 PM,0.1702,0.1342,0.1742
1984,08/30/19 07:00:01 PM,0.1702,0.1342,0.1746
1985,08/30/19 07:30:01 PM,0.1702,0.1335,0.1746
1986,08/30/19 08:00:01 PM,0.1702,0.1335,0.1742
1987,08/30/19 08:30:01 PM,0.1702,0.1331,0.1752
1988,08/30/19 09:00:01 PM,0.1702,0.1326,0.1746
1989,08/30/19 09:30:01 PM,0.1702,0.1326,0.1742
1990,08/30/19 10:00:01 PM,0.1702,0.1326,0.1746
1991,08/30/19 10:30:01 PM,0.1702,0.1312,0.1742
1992,08/30/19 11:00:01 PM,0.1702,0.1302,0.1742
1993,08/30/19 11:30:01 PM,0.1695,0.1317,0.1738
1994,08/31/19 12:00:01 AM,0.1702,0.1312,0.1732
1995,08/31/19 12:30:01 AM,0.1702,0.1307,0.1742
1996,08/31/19 01:00:01 AM,0.1702,0.1302,0.1742
1997,08/31/19 01:30:01 AM,0.1702,0.1302,0.1738
1998,08/31/19 02:00:01 AM,0.1695,0.1317,0.1732
1999,08/31/19 02:30:01 AM,0.1695,0.1302,0.1738
2000,08/31/19 03:00:01 AM,0.1695,0.1307,0.1738
2001,08/31/19 03:30:01 AM,0.1695,0.1312,0.1738
2002,08/31/19 04:00:01 AM,0.1695,0.1307,0.1738
2003,08/31/19 04:30:01 AM,0.1695,0.1312,0.1738
2004,08/31/19 05:00:01 AM,0.1695,0.1312,0.1738
2005,08/31/19 05:30:01 AM,0.1695,0.1312,0.1738
2006,08/31/19 06:00:01 AM,0.1695,0.1317,0.1732
2007,08/31/19 06:30:01 AM,0.1695,0.1321,0.1732
2008,08/31/19 07:00:01 AM,0.1695,0.1317,0.1728
2009,08/31/19 07:30:01 AM,0.1695,0.1321,0.1732
2010,08/31/19 08:00:01 AM,0.1702,0.1317,0.1742
2011,08/31/19 08:30:01 AM,0.1695,0.1321,0.1738
2012,08/31/19 09:00:01 AM,0.1695,0.1326,0.1738
2013,08/31/19 09:30:01 AM,0.1702,0.1342,0.1738
2014,08/31/19 10:00:01 AM,0.1702,0.1331,0.1738
2015,08/31/19 10:30:01 AM,0.1702,0.1326,0.1738
2016,08/31/19 11:00:01 AM,0.1702,0.1331,0.1732
2017,08/31/19 11:30:01 AM,0.1702,0.1331,0.1732
2018,08/31/19 12:00:01 PM,0.1702,0.1326,0.1728
2019,08/31/19 12:30:01 PM,0.1702,0.1321,0.1728
2020,08/31/19 01:00:01 PM,0.1702,0.1326,0.1718
2021,08/31/19 01:30:01 PM,0.1702,0.1317,0.1724
2022,08/31/19 02:00:01 PM,0.1702,0.1321,0.1728
2023,08/31/19 02:30:01 PM,0.1702,0.1317,0.1714
2024,08/31/19 03:00:01 PM,0.1702,0.1317,0.1718
2025,08/31/19 03:30:01 PM,0.1695,0.1317,0.1718
2026,08/31/19 04:00:01 PM,0.1702,0.1321,0.1709
2027,08/31/19 04:30:01 PM,0.1702,0.1321,0.1709
2028,08/31/19 05:00:01 PM,0.1695,0.1326,0.1714
2029,08/31/19 05:30:01 PM,0.1702,0.1331,0.1714
2030,08/31/19 06:00:01 PM,0.1702,0.1331,0.1714
2031,08/31/19 06:30:01 PM,0.1695,0.1321,0.1714
2032,08/31/19 07:00:01 PM,0.1695,0.1326,0.1718
2033,08/31/19 07:30:01 PM,0.1695,0.1312,0.1714
2034,08/31/19 08:00:01 PM,0.1695,0.1312,0.1718
2035,08/31/19 08:30:01 PM,0.1695,0.1302,0.1714
2036,08/31/19 09:00:01 PM,0.1695,0.1302,0.1714
2037,08/31/19 09:30:01 PM,0.1695,0.1302,0.1709
2038,08/31/19 10:00:01 PM,0.1695,0.1302,0.1703
2039,08/31/19 10:30:01 PM,0.1695,0.1297,0.1703
2040,08/31/19 11:00:01 PM,0.1695,0.1297,0.1703
2041,08/31/19 11:30:01 PM,0.1695,0.1281,0.1709
2042,09/01/19 12:00:01 AM,0.1695,0.1285,0.1703
2043,09/01/19 12:30:01 AM,0.1695,0.1281,0.1709
2044,09/01/19 01:00:01 AM,0.1695,0.1285,0.1703
2045,09/01/19 01:30:01 AM,0.1695,0.1285,0.1709
2046,09/01/19 02:00:01 AM,0.1695,0.1281,0.1703
2047,09/01/19 02:30:01 AM,0.1695,0.1281,0.1709
2048,09/01/19 03:00:01 AM,0.1695,0.1290,0.1703
2049,09/01/19 03:30:01 AM,0.1695,0.1281,0.1709
2050,09/01/19 04:00:01 AM,0.1695,0.1290,0.1709
2051,09/01/19 04:30:01 AM,0.1688,0.1285,0.1709
2052,09/01/19 05:00:01 AM,0.1688,0.1290,0.1709
2053,09/01/19 05:30:01 AM,0.1688,0.1290,0.1703
2054,09/01/19 06:00:01 AM,0.1688,0.1285,0.1703
2055,09/01/19 06:30:01 AM,0.1688,0.1285,0.1703
2056,09/01/19 07:00:01 AM,0.1688,0.1297,0.1699
2057,09/01/19 07:30:01 AM,0.1688,0.1302,0.1699
2058,09/01/19 08:00:01 AM,0.1695,0.1302,0.1709
2059,09/01/19 08:30:01 AM,0.1695,0.1302,0.1709
2060,09/01/19 09:00:01 AM,0.1695,0.1302,0.1709
2061,09/01/19 09:30:01 AM,0.1695,0.1307,0.1709
2062,09/01/19 10:00:01 AM,0.1695,0.1312,0.1709
2063,09/01/19 10:30:01 AM,0.1695,0.1312,0.1709
2064,09/01/19 11:00:01 AM,0.1695,0.1317,0.1699
2065,09/01/19 11:30:01 AM,0.1695,0.1307,0.1699
2066,09/01/19 12:00:01 PM,0.1695,0.1307,0.1695
2067,09/01/19 12:30:01 PM,0.1695,0.1302,0.1695
2068,09/01/19 01:00:01 PM,0.1695,0.1302,0.1695
2069,09/01/19 01:30:01 PM,0.1695,0.1297,0.1695
2070,09/01/19 02:00:01 PM,0.1695,0.1297,0.1689
2071,09/01/19 02:30:01 PM,0.1695,0.1297,0.1685
2072,09/01/19 03:00:01 PM,0.1695,0.1297,0.1685
2073,09/01/19 03:30:01 PM,0.1695,0.1297,0.1677
2074,09/01/19 04:00:01 PM,0.1695,0.1307,0.1685
2075,09/01/19 04:30:01 PM,0.1695,0.1297,0.1685
2076,09/01/19 05:00:01 PM,0.1695,0.1302,0.1685
2077,09/01/19 05:30:01 PM,0.1695,0.1302,0.1685
2078,09/01/19 06:00:01 PM,0.1695,0.1307,0.1685
2079,09/01/19 06:30:01 PM,0.1688,0.1302,0.1685
2080,09/01/19 07:00:01 PM,0.1688,0.1302,0.1681
2081,09/01/19 07:30:01 PM,0.1688,0.1290,0.1685
2082,09/01/19 08:00:01 PM,0.1688,0.1285,0.1681
2083,09/01/19 08:30:01 PM,0.1688,0.1285,0.1681
2084,09/01/19 09:00:01 PM,0.1688,0.1281,0.1671
2085,09/01/19 09:30:01 PM,0.1688,0.1281,0.1681
2086,09/01/19 10:00:01 PM,0.1688,0.1271,0.1685
2087,09/01/19 10:30:01 PM,0.1688,0.1271,0.1681
2088,09/01/19 11:00:01 PM,0.1688,0.1261,0.1681
2089,09/01/19 11:30:01 PM,0.1688,0.1266,0.1677
2090,09/02/19 12:00:01 AM,0.1688,0.1261,0.1677
2091,09/02/19 12:30:01 AM,0.1688,0.1266,0.1681
2092,09/02/19 01:00:01 AM,0.1688,0.1261,0.1677
2093,09/02/19 01:30:01 AM,0.1688,0.1261,0.1677
2094,09/02/19 02:00:01 AM,0.1688,0.1261,0.1681
2095,09/02/19 02:30:01 AM,0.1688,0.1261,0.1677
2096,09/02/19 03:00:01 AM,0.1688,0.1271,0.1677
2097,09/02/19 03:30:01 AM,0.1681,0.1266,0.1677
2098,09/02/19 04:00:01 AM,0.1688,0.1266,0.1677
2099,09/02/19 04:30:01 AM,0.1688,0.1271,0.1677
2100,09/02/19 05:00:01 AM,0.1681,0.1266,0.1671
2101,09/02/19 05:30:01 AM,0.1681,0.1271,0.1677
2102,09/02/19 06:00:01 AM,0.1688,0.1276,0.1677
2103,09/02/19 06:30:01 AM,0.1681,0.1271,0.1677
2104,09/02/19 07:00:01 AM,0.1681,0.1271,0.1677
2105,09/02/19 07:30:01 AM,0.1688,0.1276,0.1677
2106,09/02/19 08:00:01 AM,0.1688,0.1281,0.1671
2107,09/02/19 08:30:01 AM,0.1688,0.1297,0.1671
2108,09/02/19 09:00:01 AM,0.1688,0.1290,0.1677
2109,09/02/19 09:30:01 AM,0.1688,0.1285,0.1677
2110,09/02/19 10:00:01 AM,0.1688,0.1297,0.1677
2111,09/02/19 10:30:01 AM,0.1688,0.1281,0.1677
2112,09/02/19 11:00:01 AM,0.1688,0.1290,0.1671
2113,09/02/19 11:30:01 AM,0.1688,0.1285,0.1671
2114,09/02/19 12:00:01 PM,0.1688,0.1281,0.1667
