"Plot Title: CM2SM"
"#","Date Time, GMT-08:00","Water Content, m³/m³ (LGR S/N: 20418941, SEN S/N: 20684002, LBL: 30CM)","Water Content, m³/m³ (LGR S/N: 20418941, SEN S/N: 20684005, LBL: 10 CM)","Water Content, m³/m³ (LGR S/N: 20418941, SEN S/N: 20684009, LBL: 1M)"
427,12/02/20 07:00:01 AM,0.3069,0.2229,0.1619
428,12/02/20 07:30:01 AM,0.3069,0.2219,0.1619
429,12/02/20 08:00:01 AM,0.3069,0.2216,0.1619
430,12/02/20 08:30:01 AM,0.3069,0.2211,0.1615
431,12/02/20 09:00:01 AM,0.3069,0.2211,0.0835
432,12/02/20 09:30:01 AM,0.3069,0.2211,0.0781
433,12/02/20 10:00:01 AM,0.3069,0.2203,0.0732
434,12/02/20 10:30:01 AM,0.3069,0.2208,0.0671
435,12/02/20 11:00:01 AM,0.3069,0.2211,0.0758
436,12/02/20 11:30:01 AM,0.3069,0.2211,0.0695
437,12/02/20 12:00:01 PM,0.3069,0.2216,0.1623
438,12/02/20 12:30:01 PM,0.3072,0.2219,0.1623
439,12/02/20 01:00:01 PM,0.3069,0.2219,0.1623
440,12/02/20 01:30:01 PM,0.3072,0.2224,0.1608
441,12/02/20 02:00:01 PM,0.3069,0.2229,0.1623
442,12/02/20 02:30:01 PM,0.3069,0.2232,0.1623
443,12/02/20 03:00:01 PM,0.3069,0.2237,0.1623
444,12/02/20 03:30:01 PM,0.3069,0.2241,0.1623
445,12/02/20 04:00:01 PM,0.3069,0.2237,0.1623
446,12/02/20 04:30:01 PM,0.3069,0.2241,0.1623
447,12/02/20 05:00:01 PM,0.3069,0.2241,0.1503
448,12/02/20 05:30:01 PM,0.3066,0.2245,0.1619
449,12/02/20 06:00:01 PM,0.3066,0.2249,0.1623
450,12/02/20 06:30:01 PM,0.3066,0.2254,0.1623
451,12/02/20 07:00:01 PM,0.3066,0.2257,0.1623
452,12/02/20 07:30:01 PM,0.3066,0.2257,0.1623
453,12/02/20 08:00:01 PM,0.3066,0.2262,0.1623
454,12/02/20 08:30:01 PM,0.3066,0.2266,0.1623
455,12/02/20 09:00:01 PM,0.3066,0.2269,0.1629
456,12/02/20 09:30:01 PM,0.3066,0.2269,0.1623
457,12/02/20 10:00:01 PM,0.3066,0.2269,0.1629
458,12/02/20 10:30:01 PM,0.3066,0.2269,0.1623
459,12/02/20 11:00:01 PM,0.3066,0.2274,0.1629
460,12/02/20 11:30:01 PM,0.3066,0.2274,0.1623
461,12/03/20 12:00:01 AM,0.3066,0.2274,0.1629
462,12/03/20 12:30:01 AM,0.3066,0.2274,0.1629
463,12/03/20 01:00:01 AM,0.3066,0.2274,0.1629
464,12/03/20 01:30:01 AM,0.3066,0.2274,0.1629
465,12/03/20 02:00:01 AM,0.3066,0.2269,0.1629
466,12/03/20 02:30:01 AM,0.3066,0.2269,0.1629
467,12/03/20 03:00:01 AM,0.3066,0.2262,0.1629
468,12/03/20 03:30:01 AM,0.3066,0.2262,0.1629
469,12/03/20 04:00:01 AM,0.3066,0.2257,0.1629
470,12/03/20 04:30:01 AM,0.3066,0.2254,0.1629
471,12/03/20 05:00:01 AM,0.3066,0.2245,0.1629
472,12/03/20 05:30:01 AM,0.3066,0.2241,0.1623
473,12/03/20 06:00:01 AM,0.3066,0.2237,0.1634
474,12/03/20 06:30:01 AM,0.3066,0.2229,0.1623
475,12/03/20 07:00:01 AM,0.3066,0.2219,0.1629
476,12/03/20 07:30:01 AM,0.3066,0.2216,0.1619
477,12/03/20 08:00:01 AM,0.3066,0.2208,0.1629
478,12/03/20 08:30:01 AM,0.3066,0.2203,0.1629
479,12/03/20 09:00:01 AM,0.3066,0.2195,0.1634
480,12/03/20 09:30:01 AM,0.3066,0.2190,0.1634
481,12/03/20 10:00:01 AM,0.3066,0.2190,0.1117
482,12/03/20 10:30:01 AM,0.3066,0.2190,0.1312
483,12/03/20 11:00:01 AM,0.3066,0.2195,0.1058
484,12/03/20 11:30:01 AM,0.3066,0.2198,0.0863
485,12/03/20 12:00:01 PM,0.3066,0.2203,0.0844
486,12/03/20 12:30:01 PM,0.3066,0.2203,0.1638
487,12/03/20 01:00:01 PM,0.3066,0.2203,0.1638
488,12/03/20 01:30:01 PM,0.3066,0.2211,0.1638
489,12/03/20 02:00:01 PM,0.3066,0.2216,0.1638
490,12/03/20 02:30:01 PM,0.3066,0.2219,0.1638
491,12/03/20 03:00:01 PM,0.3062,0.2224,0.1638
492,12/03/20 03:30:01 PM,0.3062,0.2224,0.1634
493,12/03/20 04:00:01 PM,0.3062,0.2229,0.1514
494,12/03/20 04:30:01 PM,0.3062,0.2232,0.1608
495,12/03/20 05:00:01 PM,0.3062,0.2229,0.1634
496,12/03/20 05:30:01 PM,0.3062,0.2232,0.1634
497,12/03/20 06:00:01 PM,0.3062,0.2237,0.1638
498,12/03/20 06:30:01 PM,0.3062,0.2237,0.1638
499,12/03/20 07:00:01 PM,0.3062,0.2241,0.1634
500,12/03/20 07:30:01 PM,0.3062,0.2245,0.1634
501,12/03/20 08:00:01 PM,0.3062,0.2249,0.1638
502,12/03/20 08:30:01 PM,0.3062,0.2249,0.1638
503,12/03/20 09:00:01 PM,0.3062,0.2257,0.1634
504,12/03/20 09:30:01 PM,0.3062,0.2257,0.1638
505,12/03/20 10:00:01 PM,0.3062,0.2257,0.1634
506,12/03/20 10:30:01 PM,0.3062,0.2262,0.1634
507,12/03/20 11:00:01 PM,0.3062,0.2266,0.1634
508,12/03/20 11:30:01 PM,0.3058,0.2266,0.1634
509,12/04/20 12:00:01 AM,0.3062,0.2266,0.1634
510,12/04/20 12:30:01 AM,0.3062,0.2262,0.1634
511,12/04/20 01:00:01 AM,0.3062,0.2262,0.1638
512,12/04/20 01:30:01 AM,0.3062,0.2257,0.1638
513,12/04/20 02:00:01 AM,0.3058,0.2257,0.1638
514,12/04/20 02:30:01 AM,0.3058,0.2249,0.1638
515,12/04/20 03:00:01 AM,0.3058,0.2245,0.1638
516,12/04/20 03:30:01 AM,0.3058,0.2232,0.1638
517,12/04/20 04:00:01 AM,0.3058,0.2229,0.1638
518,12/04/20 04:30:01 AM,0.3058,0.2219,0.1638
519,12/04/20 05:00:01 AM,0.3058,0.2211,0.1638
520,12/04/20 05:30:01 AM,0.3062,0.2203,0.1638
521,12/04/20 06:00:01 AM,0.3058,0.2195,0.1596
522,12/04/20 06:30:01 AM,0.3058,0.2190,0.1642
523,12/04/20 07:00:01 AM,0.3058,0.2182,0.1642
524,12/04/20 07:30:01 AM,0.3058,0.2174,0.1638
525,12/04/20 08:00:01 AM,0.3058,0.2169,0.1638
526,12/04/20 08:30:01 AM,0.3058,0.2161,0.1638
527,12/04/20 09:00:01 AM,0.3058,0.2161,0.1642
528,12/04/20 09:30:01 AM,0.3062,0.2156,0.1648
529,12/04/20 10:00:01 AM,0.3062,0.2161,0.1648
530,12/04/20 10:30:01 AM,0.3062,0.2161,0.1648
531,12/04/20 11:00:01 AM,0.3062,0.2161,-0.2535
532,12/04/20 11:30:01 AM,0.3062,0.2164,-0.0693
533,12/04/20 12:00:01 PM,0.3062,0.2169,-0.2264
534,12/04/20 12:30:01 PM,0.3062,0.2174,-0.1719
535,12/04/20 01:00:01 PM,0.3062,0.2177,0.0363
536,12/04/20 01:30:01 PM,0.3062,0.2182,-0.1327
537,12/04/20 02:00:01 PM,0.3062,0.2185,-0.0323
538,12/04/20 02:30:01 PM,0.3058,0.2195,-0.1594
539,12/04/20 03:00:01 PM,0.3058,0.2195,-0.0693
540,12/04/20 03:30:01 PM,0.3062,0.2198,0.0490
541,12/04/20 04:00:01 PM,0.3062,0.2203,0.0664
542,12/04/20 04:30:01 PM,0.3058,0.2208,0.0926
543,12/04/20 05:00:01 PM,0.3058,0.2208,0.1642
544,12/04/20 05:30:01 PM,0.3058,0.2211,0.1648
545,12/04/20 06:00:01 PM,0.3058,0.2216,0.1642
546,12/04/20 06:30:01 PM,0.3058,0.2219,0.1648
547,12/04/20 07:00:01 PM,0.3058,0.2224,0.1648
548,12/04/20 07:30:01 PM,0.3058,0.2229,0.1648
549,12/04/20 08:00:01 PM,0.3058,0.2232,0.1648
550,12/04/20 08:30:01 PM,0.3058,0.2232,0.1648
551,12/04/20 09:00:01 PM,0.3058,0.2232,0.1648
552,12/04/20 09:30:01 PM,0.3058,0.2237,0.1648
553,12/04/20 10:00:01 PM,0.3058,0.2241,0.1648
554,12/04/20 10:30:01 PM,0.3058,0.2241,0.1648
555,12/04/20 11:00:01 PM,0.3058,0.2245,0.1648
556,12/04/20 11:30:01 PM,0.3058,0.2245,0.1648
557,12/05/20 12:00:01 AM,0.3054,0.2245,0.1648
558,12/05/20 12:30:01 AM,0.3054,0.2245,0.1648
559,12/05/20 01:00:01 AM,0.3054,0.2241,0.1648
560,12/05/20 01:30:01 AM,0.3058,0.2241,0.1648
561,12/05/20 02:00:01 AM,0.3058,0.2237,0.1648
562,12/05/20 02:30:01 AM,0.3054,0.2232,0.1648
563,12/05/20 03:00:01 AM,0.3054,0.2229,0.1652
564,12/05/20 03:30:01 AM,0.3054,0.2224,0.1648
565,12/05/20 04:00:01 AM,0.3054,0.2216,0.1648
566,12/05/20 04:30:01 AM,0.3058,0.2211,0.1648
567,12/05/20 05:00:01 AM,0.3054,0.2203,0.1648
568,12/05/20 05:30:01 AM,0.3054,0.2195,0.1648
569,12/05/20 06:00:01 AM,0.3054,0.2185,0.1648
570,12/05/20 06:30:01 AM,0.3054,0.2174,0.1648
571,12/05/20 07:00:01 AM,0.3054,0.2164,0.1648
572,12/05/20 07:30:01 AM,0.3054,0.2156,0.1652
573,12/05/20 08:00:01 AM,0.3054,0.2143,0.1652
574,12/05/20 08:30:01 AM,0.3054,0.2131,0.1652
575,12/05/20 09:00:01 AM,0.3054,0.2122,0.1652
576,12/05/20 09:30:01 AM,0.3058,0.2112,0.1656
577,12/05/20 10:00:01 AM,0.3058,0.2109,0.1652
578,12/05/20 10:30:01 AM,0.3058,0.2104,0.0691
579,12/05/20 11:00:01 AM,0.3058,0.2109,0.0462
580,12/05/20 11:30:01 AM,0.3058,0.2112,0.0574
581,12/05/20 12:00:01 PM,0.3058,0.2112,0.0482
582,12/05/20 12:30:01 PM,0.3058,0.2117,0.0482
583,12/05/20 01:00:01 PM,0.3058,0.2122,0.0664
584,12/05/20 01:30:01 PM,0.3058,0.2126,0.0517
585,12/05/20 02:00:01 PM,0.3058,0.2131,0.0768
586,12/05/20 02:30:01 PM,0.3058,0.2139,0.0646
587,12/05/20 03:00:01 PM,0.3058,0.2143,0.0758
588,12/05/20 03:30:01 PM,0.3058,0.2153,0.0932
589,12/05/20 04:00:01 PM,0.3040,0.2156,0.1014
590,12/05/20 04:30:01 PM,0.3040,0.2161,0.1652
591,12/05/20 05:00:01 PM,0.3040,0.2164,0.1656
592,12/05/20 05:30:01 PM,0.3037,0.2169,0.1656
593,12/05/20 06:00:01 PM,0.3037,0.2177,0.1656
594,12/05/20 06:30:01 PM,0.3037,0.2182,0.1656
595,12/05/20 07:00:01 PM,0.3037,0.2185,0.1656
596,12/05/20 07:30:01 PM,0.3037,0.2190,0.1656
597,12/05/20 08:00:01 PM,0.3037,0.2195,0.1656
598,12/05/20 08:30:01 PM,0.3037,0.2198,0.1652
599,12/05/20 09:00:01 PM,0.3037,0.2203,0.1656
600,12/05/20 09:30:01 PM,0.3037,0.2208,0.1652
601,12/05/20 10:00:01 PM,0.3037,0.2211,0.1656
602,12/05/20 10:30:01 PM,0.3037,0.2216,0.1656
603,12/05/20 11:00:01 PM,0.3037,0.2219,0.1656
604,12/05/20 11:30:01 PM,0.3037,0.2219,0.1656
605,12/06/20 12:00:01 AM,0.3037,0.2219,0.1656
606,12/06/20 12:30:01 AM,0.3037,0.2219,0.1663
607,12/06/20 01:00:01 AM,0.3037,0.2219,0.1663
608,12/06/20 01:30:01 AM,0.3037,0.2219,0.1663
609,12/06/20 02:00:01 AM,0.3037,0.2219,0.1663
610,12/06/20 02:30:01 AM,0.3037,0.2219,0.1663
611,12/06/20 03:00:01 AM,0.3037,0.2219,0.1663
612,12/06/20 03:30:01 AM,0.3037,0.2224,0.1663
613,12/06/20 04:00:01 AM,0.3037,0.2224,0.1663
614,12/06/20 04:30:01 AM,0.3037,0.2224,0.1663
615,12/06/20 05:00:01 AM,0.3037,0.2219,0.1663
616,12/06/20 05:30:01 AM,0.3037,0.2216,0.1663
617,12/06/20 06:00:01 AM,0.3037,0.2216,0.1656
618,12/06/20 06:30:01 AM,0.3037,0.2208,0.1663
619,12/06/20 07:00:01 AM,0.3037,0.2198,0.1663
620,12/06/20 07:30:01 AM,0.3037,0.2190,0.1663
621,12/06/20 08:00:01 AM,0.3037,0.2182,0.1656
622,12/06/20 08:30:01 AM,0.3037,0.2174,0.1663
623,12/06/20 09:00:01 AM,0.3037,0.2161,0.1667
624,12/06/20 09:30:01 AM,0.3037,0.2156,0.1667
625,12/06/20 10:00:01 AM,0.3037,0.2148,0.0850
626,12/06/20 10:30:01 AM,0.3037,0.2148,0.0943
627,12/06/20 11:00:01 AM,0.3040,0.2143,0.1064
628,12/06/20 11:30:01 AM,0.3037,0.2148,0.0986
629,12/06/20 12:00:01 PM,0.3040,0.2148,0.0920
630,12/06/20 12:30:01 PM,0.3040,0.2153,0.0816
631,12/06/20 01:00:01 PM,0.3037,0.2153,0.1148
632,12/06/20 01:30:01 PM,0.3037,0.2156,0.0961
633,12/06/20 02:00:01 PM,0.3040,0.2161,0.0949
634,12/06/20 02:30:01 PM,0.3037,0.2164,0.0902
635,12/06/20 03:00:01 PM,0.3037,0.2169,0.0822
636,12/06/20 03:30:01 PM,0.3037,0.2174,0.1179
637,12/06/20 04:00:01 PM,0.3037,0.2177,0.1357
638,12/06/20 04:30:01 PM,0.3037,0.2177,0.1470
639,12/06/20 05:00:01 PM,0.3037,0.2182,0.1667
640,12/06/20 05:30:01 PM,0.3033,0.2185,0.1663
641,12/06/20 06:00:01 PM,0.3037,0.2190,0.1663
642,12/06/20 06:30:01 PM,0.3033,0.2195,0.1663
643,12/06/20 07:00:01 PM,0.3037,0.2198,0.1663
644,12/06/20 07:30:01 PM,0.3037,0.2203,0.1663
645,12/06/20 08:00:01 PM,0.3037,0.2208,0.1663
646,12/06/20 08:30:01 PM,0.3033,0.2211,0.1663
647,12/06/20 09:00:01 PM,0.3033,0.2211,0.1663
648,12/06/20 09:30:01 PM,0.3033,0.2216,0.1663
649,12/06/20 10:00:01 PM,0.3033,0.2219,0.1663
650,12/06/20 10:30:01 PM,0.3033,0.2219,0.1663
651,12/06/20 11:00:01 PM,0.3033,0.2219,0.1667
652,12/06/20 11:30:01 PM,0.3033,0.2219,0.1663
653,12/07/20 12:00:01 AM,0.3033,0.2219,0.1663
654,12/07/20 12:30:01 AM,0.3033,0.2219,0.1663
655,12/07/20 01:00:01 AM,0.3033,0.2216,0.1663
656,12/07/20 01:30:01 AM,0.3033,0.2211,0.1667
657,12/07/20 02:00:01 AM,0.3033,0.2211,0.1663
658,12/07/20 02:30:01 AM,0.3033,0.2208,0.1667
659,12/07/20 03:00:01 AM,0.3033,0.2198,0.1656
660,12/07/20 03:30:01 AM,0.3033,0.2195,0.1667
661,12/07/20 04:00:01 AM,0.3033,0.2190,0.1663
662,12/07/20 04:30:01 AM,0.3033,0.2185,0.1663
663,12/07/20 05:00:01 AM,0.3033,0.2177,0.1667
664,12/07/20 05:30:01 AM,0.3033,0.2169,0.1667
665,12/07/20 06:00:01 AM,0.3033,0.2164,0.1663
666,12/07/20 06:30:01 AM,0.3033,0.2156,0.1663
667,12/07/20 07:00:01 AM,0.3033,0.2148,0.1663
668,12/07/20 07:30:01 AM,0.3033,0.2143,0.1663
669,12/07/20 08:00:01 AM,0.3033,0.2131,0.1667
670,12/07/20 08:30:01 AM,0.3033,0.2122,0.1667
671,12/07/20 09:00:01 AM,0.3033,0.2117,0.1667
672,12/07/20 09:30:01 AM,0.3033,0.2112,0.1667
673,12/07/20 10:00:01 AM,0.3033,0.2112,0.1667
674,12/07/20 10:30:01 AM,0.3033,0.2112,0.0926
675,12/07/20 11:00:01 AM,0.3033,0.2117,0.0841
676,12/07/20 11:30:01 AM,0.3037,0.2117,0.0914
677,12/07/20 12:00:01 PM,0.3037,0.2122,0.0896
678,12/07/20 12:30:01 PM,0.3033,0.2126,0.0998
679,12/07/20 01:00:01 PM,0.3033,0.2131,0.1246
680,12/07/20 01:30:01 PM,0.3033,0.2134,0.1042
681,12/07/20 02:00:01 PM,0.3033,0.2143,0.0998
682,12/07/20 02:30:01 PM,0.3033,0.2148,0.0975
683,12/07/20 03:00:01 PM,0.3033,0.2153,0.0943
684,12/07/20 03:30:01 PM,0.3033,0.2156,0.1317
685,12/07/20 04:00:01 PM,0.3033,0.2161,0.1434
686,12/07/20 04:30:01 PM,0.3033,0.2164,0.1577
687,12/07/20 05:00:01 PM,0.3033,0.2169,0.1671
688,12/07/20 05:30:01 PM,0.3033,0.2174,0.1667
689,12/07/20 06:00:01 PM,0.3033,0.2177,0.1667
690,12/07/20 06:30:01 PM,0.3033,0.2182,0.1667
691,12/07/20 07:00:01 PM,0.3029,0.2185,0.1667
692,12/07/20 07:30:01 PM,0.3033,0.2190,0.1667
693,12/07/20 08:00:01 PM,0.3029,0.2195,0.1214
694,12/07/20 08:30:01 PM,0.3029,0.2198,0.1663
695,12/07/20 09:00:01 PM,0.3029,0.2203,0.1667
696,12/07/20 09:30:01 PM,0.3029,0.2208,0.1667
697,12/07/20 10:00:01 PM,0.3029,0.2208,0.1667
698,12/07/20 10:30:01 PM,0.3029,0.2211,0.1667
699,12/07/20 11:00:01 PM,0.3029,0.2216,0.1667
700,12/07/20 11:30:01 PM,0.3029,0.2211,0.1667
701,12/08/20 12:00:01 AM,0.3029,0.2211,0.1375
702,12/08/20 12:30:01 AM,0.3029,0.2208,0.1663
703,12/08/20 01:00:01 AM,0.3029,0.2208,0.1667
704,12/08/20 01:30:01 AM,0.3029,0.2203,0.1455
705,12/08/20 02:00:01 AM,0.3029,0.2198,0.1663
706,12/08/20 02:30:01 AM,0.3029,0.2190,0.1490
707,12/08/20 03:00:01 AM,0.3029,0.2185,0.1667
708,12/08/20 03:30:01 AM,0.3029,0.2177,0.1558
709,12/08/20 04:00:01 AM,0.3029,0.2169,0.1667
710,12/08/20 04:30:01 AM,0.3029,0.2161,0.1604
711,12/08/20 05:00:01 AM,0.3029,0.2153,0.1667
712,12/08/20 05:30:01 AM,0.3029,0.2143,0.1623
713,12/08/20 06:00:01 AM,0.3029,0.2131,0.1667
714,12/08/20 06:30:01 AM,0.3029,0.2122,0.1663
715,12/08/20 07:00:01 AM,0.3029,0.2109,0.1667
716,12/08/20 07:30:01 AM,0.3029,0.2095,0.1671
717,12/08/20 08:00:01 AM,0.3029,0.2083,0.1667
718,12/08/20 08:30:01 AM,0.3029,0.2073,0.1667
719,12/08/20 09:00:01 AM,0.3029,0.2064,0.1671
720,12/08/20 09:30:01 AM,0.3029,0.2061,0.1671
721,12/08/20 10:00:01 AM,0.3029,0.2064,0.1671
722,12/08/20 10:30:01 AM,0.3029,0.2064,0.1671
723,12/08/20 11:00:01 AM,0.3029,0.2064,0.1671
724,12/08/20 11:30:01 AM,0.3029,0.2070,0.1671
725,12/08/20 12:00:01 PM,0.3029,0.2073,0.1671
726,12/08/20 12:30:01 PM,0.3033,0.2073,0.1671
727,12/08/20 01:00:01 PM,0.3029,0.2083,0.1671
728,12/08/20 01:30:01 PM,0.3029,0.2092,0.1671
729,12/08/20 02:00:01 PM,0.3029,0.2095,0.1677
730,12/08/20 02:30:01 PM,0.3029,0.2100,0.1677
731,12/08/20 03:00:01 PM,0.3029,0.2104,0.1671
732,12/08/20 03:30:01 PM,0.3029,0.2112,0.1671
733,12/08/20 04:00:01 PM,0.3029,0.2117,0.1671
734,12/08/20 04:30:01 PM,0.3026,0.2122,0.1667
735,12/08/20 05:00:01 PM,0.3026,0.2126,0.1663
736,12/08/20 05:30:01 PM,0.3029,0.2134,0.1667
737,12/08/20 06:00:01 PM,0.3029,0.2139,0.1667
738,12/08/20 06:30:01 PM,0.3026,0.2148,0.1671
739,12/08/20 07:00:01 PM,0.3026,0.2153,0.1667
740,12/08/20 07:30:01 PM,0.3026,0.2164,0.1405
741,12/08/20 08:00:01 PM,0.3026,0.2161,0.1671
742,12/08/20 08:30:01 PM,0.3026,0.2169,0.1671
743,12/08/20 09:00:01 PM,0.3026,0.2174,0.1671
744,12/08/20 09:30:01 PM,0.3026,0.2177,0.1671
745,12/08/20 10:00:01 PM,0.3026,0.2177,0.1667
746,12/08/20 10:30:01 PM,0.3026,0.2177,0.1667
747,12/08/20 11:00:01 PM,0.3026,0.2174,0.1671
748,12/08/20 11:30:01 PM,0.3026,0.2174,0.1667
749,12/09/20 12:00:01 AM,0.3026,0.2164,0.1671
750,12/09/20 12:30:01 AM,0.3026,0.2156,0.1667
751,12/09/20 01:00:01 AM,0.3026,0.2148,0.1671
752,12/09/20 01:30:01 AM,0.3026,0.2131,0.1671
753,12/09/20 02:00:01 AM,0.3026,0.2117,0.1671
754,12/09/20 02:30:01 AM,0.3026,0.2095,0.1663
755,12/09/20 03:00:01 AM,0.3026,0.2073,0.1667
756,12/09/20 03:30:01 AM,0.3026,0.2056,0.1667
757,12/09/20 04:00:01 AM,0.3022,0.2029,0.1667
758,12/09/20 04:30:01 AM,0.3022,0.2012,0.1667
759,12/09/20 05:00:01 AM,0.3022,0.1994,0.1667
760,12/09/20 05:30:01 AM,0.3022,0.1976,0.1667
761,12/09/20 06:00:01 AM,0.3022,0.1948,0.1671
762,12/09/20 06:30:01 AM,0.3022,0.1932,0.1671
763,12/09/20 07:00:01 AM,0.3022,0.1908,0.1667
764,12/09/20 07:30:01 AM,0.3022,0.1895,0.1667
765,12/09/20 08:00:01 AM,0.3022,0.1876,0.1667
766,12/09/20 08:30:01 AM,0.3022,0.1859,0.1667
767,12/09/20 09:00:01 AM,0.3026,0.1840,0.1671
768,12/09/20 09:30:01 AM,0.3026,0.1830,0.1677
769,12/09/20 10:00:01 AM,0.3026,0.1826,0.1671
770,12/09/20 10:30:01 AM,0.3026,0.1820,0.0596
771,12/09/20 11:00:01 AM,0.3026,0.1826,0.1663
772,12/09/20 11:30:01 AM,0.3026,0.1830,-0.0932
773,12/09/20 12:00:01 PM,0.3026,0.1840,0.0547
774,12/09/20 12:30:01 PM,0.3026,0.1849,0.0607
775,12/09/20 01:00:01 PM,0.3026,0.1853,0.0695
776,12/09/20 01:30:01 PM,0.3026,0.1866,0.0621
777,12/09/20 02:00:01 PM,0.3026,0.1876,0.0588
778,12/09/20 02:30:01 PM,0.3026,0.1885,0.0653
779,12/09/20 03:00:01 PM,0.3026,0.1898,0.0797
780,12/09/20 03:30:01 PM,0.3026,0.1908,0.0937
781,12/09/20 04:00:01 PM,0.3026,0.1917,0.1053
782,12/09/20 04:30:01 PM,0.3026,0.1926,0.1148
783,12/09/20 05:00:01 PM,0.3026,0.1939,0.1677
784,12/09/20 05:30:01 PM,0.3026,0.1948,0.1677
785,12/09/20 06:00:01 PM,0.3026,0.1958,0.1677
786,12/09/20 06:30:01 PM,0.3022,0.1967,0.1677
787,12/09/20 07:00:01 PM,0.3026,0.1981,0.1677
788,12/09/20 07:30:01 PM,0.3022,0.1990,0.1677
789,12/09/20 08:00:01 PM,0.3022,0.1999,0.1677
790,12/09/20 08:30:01 PM,0.3022,0.2008,0.1677
791,12/09/20 09:00:01 PM,0.3022,0.2017,0.1677
792,12/09/20 09:30:01 PM,0.3022,0.2029,0.1677
793,12/09/20 10:00:01 PM,0.3022,0.2038,0.1677
794,12/09/20 10:30:01 PM,0.3022,0.2047,0.1677
795,12/09/20 11:00:01 PM,0.3022,0.2056,0.1677
796,12/09/20 11:30:01 PM,0.3022,0.2064,0.1677
797,12/10/20 12:00:01 AM,0.3022,0.2070,0.1677
798,12/10/20 12:30:01 AM,0.3022,0.2073,0.1681
799,12/10/20 01:00:01 AM,0.3022,0.2083,0.1042
800,12/10/20 01:30:01 AM,0.3022,0.2092,0.1671
801,12/10/20 02:00:01 AM,0.3022,0.2095,0.1677
802,12/10/20 02:30:01 AM,0.3022,0.2104,0.1677
803,12/10/20 03:00:01 AM,0.3022,0.2109,0.1677
804,12/10/20 03:30:01 AM,0.3022,0.2112,0.1677
805,12/10/20 04:00:01 AM,0.3022,0.2112,0.1677
806,12/10/20 04:30:01 AM,0.3022,0.2109,0.1677
807,12/10/20 05:00:01 AM,0.3022,0.2104,0.1677
808,12/10/20 05:30:01 AM,0.3022,0.2100,0.1677
809,12/10/20 06:00:01 AM,0.3022,0.2095,0.1677
810,12/10/20 06:30:01 AM,0.3019,0.2087,0.1681
811,12/10/20 07:00:01 AM,0.3022,0.2070,0.1677
812,12/10/20 07:30:01 AM,0.3019,0.2056,0.1681
813,12/10/20 08:00:01 AM,0.3022,0.2043,0.1677
814,12/10/20 08:30:01 AM,0.3019,0.2026,0.1495
815,12/10/20 09:00:01 AM,0.3022,0.2017,0.1681
816,12/10/20 09:30:01 AM,0.3022,0.2003,0.0702
817,12/10/20 10:00:01 AM,0.3022,0.1999,0.0810
818,12/10/20 10:30:01 AM,0.3022,0.1994,0.0758
819,12/10/20 11:00:01 AM,0.3022,0.1994,0.0715
820,12/10/20 11:30:01 AM,0.3022,0.1994,0.0738
821,12/10/20 12:00:01 PM,0.3022,0.1999,0.0803
822,12/10/20 12:30:01 PM,0.3022,0.2003,0.0803
823,12/10/20 01:00:01 PM,0.3022,0.2008,0.1138
824,12/10/20 01:30:01 PM,0.3022,0.2012,0.0678
825,12/10/20 02:00:01 PM,0.3022,0.2020,0.0722
826,12/10/20 02:30:01 PM,0.3022,0.2026,0.0787
827,12/10/20 03:00:01 PM,0.3022,0.2029,0.0835
828,12/10/20 03:30:01 PM,0.3022,0.2035,0.1209
829,12/10/20 04:00:01 PM,0.3022,0.2043,0.1335
830,12/10/20 04:30:01 PM,0.3022,0.2047,0.1425
831,12/10/20 05:00:01 PM,0.3022,0.2056,0.1681
832,12/10/20 05:30:01 PM,0.3022,0.2061,0.1681
833,12/10/20 06:00:01 PM,0.3019,0.2064,0.1681
834,12/10/20 06:30:01 PM,0.3019,0.2073,0.1681
835,12/10/20 07:00:01 PM,0.3019,0.2078,0.1681
836,12/10/20 07:30:01 PM,0.3019,0.2087,0.1681
837,12/10/20 08:00:01 PM,0.3019,0.2092,0.1681
838,12/10/20 08:30:01 PM,0.3019,0.2095,0.1036
839,12/10/20 09:00:01 PM,0.3019,0.2100,0.1685
840,12/10/20 09:30:01 PM,0.3019,0.2104,0.1681
841,12/10/20 10:00:01 PM,0.3019,0.2104,0.1681
842,12/10/20 10:30:01 PM,0.3019,0.2104,0.1681
843,12/10/20 11:00:01 PM,0.3019,0.2095,0.1681
844,12/10/20 11:30:01 PM,0.3019,0.2087,0.1681
845,12/11/20 12:00:01 AM,0.3015,0.2073,0.1677
846,12/11/20 12:30:01 AM,0.3019,0.2061,0.1681
847,12/11/20 01:00:01 AM,0.3019,0.2038,0.1681
848,12/11/20 01:30:01 AM,0.3019,0.2020,0.1677
849,12/11/20 02:00:01 AM,0.3019,0.1990,0.1677
850,12/11/20 02:30:01 AM,0.3015,0.1967,0.1681
851,12/11/20 03:00:01 AM,0.3015,0.1945,0.1681
852,12/11/20 03:30:01 AM,0.3015,0.1923,0.1681
853,12/11/20 04:00:01 AM,0.3015,0.1898,0.1681
854,12/11/20 04:30:01 AM,0.3015,0.1881,0.1681
855,12/11/20 05:00:01 AM,0.3015,0.1859,0.1681
856,12/11/20 05:30:01 AM,0.3015,0.1840,0.1681
857,12/11/20 06:00:01 AM,0.3015,0.1820,0.1681
